2.000000000000000000e+01	1.815574999999999932e-43
2.025000000000000000e+01	1.534719999999999928e-43
2.050000000000000000e+01	1.297869999999999982e-43
2.075000000000000000e+01	1.098945000000000057e-43
2.100000000000000000e+01	9.312550000000000566e-44
2.125000000000000000e+01	7.900050000000000419e-44
2.150000000000000000e+01	6.712900000000000112e-44
2.175000000000000000e+01	5.708199999999999819e-44
2.200000000000000000e+01	4.855459999999999923e-44
2.225000000000000000e+01	4.132275000000000099e-44
2.250000000000000000e+01	3.527705000000000193e-44
2.275000000000000000e+01	3.016850000000000241e-44
2.300000000000000000e+01	2.583324999999999967e-44
2.325000000000000000e+01	2.215164999999999879e-44
2.350000000000000000e+01	1.903220000000000080e-44
2.375000000000000000e+01	1.638589999999999953e-44
2.400000000000000000e+01	1.413920000000000043e-44
2.425000000000000000e+01	1.222115000000000062e-44
2.450000000000000000e+01	1.057685000000000044e-44
2.475000000000000000e+01	9.176750000000000615e-45
2.500000000000000000e+01	7.979499999999999438e-45
2.525000000000000000e+01	6.951750000000000219e-45
2.550000000000000000e+01	6.068850000000000539e-45
2.575000000000000000e+01	5.311350000000000000e-45
2.600000000000000000e+01	4.657865000000000162e-45
2.625000000000000000e+01	4.094365000000000175e-45
2.650000000000000000e+01	3.606594999999999980e-45
2.675000000000000000e+01	3.184784999999999785e-45
2.700000000000000000e+01	2.817944999999999781e-45
2.725000000000000000e+01	2.498925000000000140e-45
2.750000000000000000e+01	2.221739999999999966e-45
2.775000000000000000e+01	1.980199999999999973e-45
2.800000000000000000e+01	1.769464999999999858e-45
2.825000000000000000e+01	1.585250000000000103e-45
2.850000000000000000e+01	1.424140000000000055e-45
2.875000000000000000e+01	1.283204999999999927e-45
2.900000000000000000e+01	1.159630000000000066e-45
2.925000000000000000e+01	1.050740000000000036e-45
2.950000000000000000e+01	9.550449999999999268e-46
2.975000000000000000e+01	8.708049999999999833e-46
3.000000000000000000e+01	7.966300000000000478e-46
3.025000000000000000e+01	7.308299999999999296e-46
3.050000000000000000e+01	6.726999999999999948e-46
3.075000000000000000e+01	6.214099999999999862e-46
3.100000000000000000e+01	5.757899999999999933e-46
3.125000000000000000e+01	5.352450000000000000e-46
3.150000000000000000e+01	4.993160000000000072e-46
3.175000000000000000e+01	4.673465000000000319e-46
3.200000000000000000e+01	4.388285000000000379e-46
3.225000000000000000e+01	4.134855000000000164e-46
3.250000000000000000e+01	3.908650000000000099e-46
3.275000000000000000e+01	3.706170000000000318e-46
3.300000000000000000e+01	3.525015000000000245e-46
3.325000000000000000e+01	3.363099999999999878e-46
3.350000000000000000e+01	3.218159999999999832e-46
3.375000000000000000e+01	3.088260000000000041e-46
3.400000000000000000e+01	2.971680000000000017e-46
3.425000000000000000e+01	2.866550000000000109e-46
3.450000000000000000e+01	2.772225000000000036e-46
3.475000000000000000e+01	2.687074999999999972e-46
3.500000000000000000e+01	2.610394999999999972e-46
3.525000000000000000e+01	2.541439999999999925e-46
3.550000000000000000e+01	2.479139999999999983e-46
3.575000000000000000e+01	2.423155000000000105e-46
3.600000000000000000e+01	2.372405000000000109e-46
3.625000000000000000e+01	2.327034999999999962e-46
3.650000000000000000e+01	2.285985000000000149e-46
3.675000000000000000e+01	2.249049999999999873e-46
3.700000000000000000e+01	2.215850000000000092e-46
3.725000000000000000e+01	2.185844999999999938e-46
3.750000000000000000e+01	2.158720000000000008e-46
3.775000000000000000e+01	2.134440000000000107e-46
3.800000000000000000e+01	2.112405000000000091e-46
3.825000000000000000e+01	2.092219999999999839e-46
3.850000000000000000e+01	2.073740000000000159e-46
3.875000000000000000e+01	2.056730000000000035e-46
3.900000000000000000e+01	2.040819999999999979e-46
3.925000000000000000e+01	2.026014999999999964e-46
3.950000000000000000e+01	2.011870000000000146e-46
3.975000000000000000e+01	1.998460000000000105e-46
4.000000000000000000e+01	1.984270000000000150e-46
4.025000000000000000e+01	1.970670000000000005e-46
4.050000000000000000e+01	1.957220000000000188e-46
4.075000000000000000e+01	1.943890000000000089e-46
4.100000000000000000e+01	1.930815000000000119e-46
4.125000000000000000e+01	1.917820000000000090e-46
4.150000000000000000e+01	1.904769999999999980e-46
4.175000000000000000e+01	1.891839999999999976e-46
4.200000000000000000e+01	1.878864999999999836e-46
4.225000000000000000e+01	1.866090000000000132e-46
4.250000000000000000e+01	1.853450000000000061e-46
4.275000000000000000e+01	1.840865000000000072e-46
4.300000000000000000e+01	1.828394999999999829e-46
4.325000000000000000e+01	1.815944999999999863e-46
4.350000000000000000e+01	1.803854999999999827e-46
4.375000000000000000e+01	1.791720000000000043e-46
4.400000000000000000e+01	1.779755000000000085e-46
4.425000000000000000e+01	1.767704999999999826e-46
4.450000000000000000e+01	1.755855000000000003e-46
4.475000000000000000e+01	1.744084999999999927e-46
4.500000000000000000e+01	1.732409999999999903e-46
4.525000000000000000e+01	1.720975000000000092e-46
4.550000000000000000e+01	1.709580000000000057e-46
4.575000000000000000e+01	1.698395000000000015e-46
4.600000000000000000e+01	1.687174999999999973e-46
4.625000000000000000e+01	1.676110000000000037e-46
4.650000000000000000e+01	1.665109999999999931e-46
4.675000000000000000e+01	1.654194999999999934e-46
4.700000000000000000e+01	1.643510000000000011e-46
4.725000000000000000e+01	1.632889999999999918e-46
4.750000000000000000e+01	1.622305000000000019e-46
4.775000000000000000e+01	1.611954999999999972e-46
4.800000000000000000e+01	1.601655000000000034e-46
4.825000000000000000e+01	1.591484999999999953e-46
4.850000000000000000e+01	1.581360000000000008e-46
4.875000000000000000e+01	1.571249999999999979e-46
4.900000000000000000e+01	1.561225000000000059e-46
4.925000000000000000e+01	1.551474999999999961e-46
4.950000000000000000e+01	1.541744999999999946e-46
4.975000000000000000e+01	1.532105000000000010e-46
5.000000000000000000e+01	1.522570000000000071e-46
5.025000000000000000e+01	1.513150000000000071e-46
5.050000000000000000e+01	1.503749999999999960e-46
5.075000000000000000e+01	1.494474999999999927e-46
5.100000000000000000e+01	1.485285000000000002e-46
5.125000000000000000e+01	1.476200000000000073e-46
5.150000000000000000e+01	1.467219999999999946e-46
5.175000000000000000e+01	1.458249999999999957e-46
5.200000000000000000e+01	1.449445000000000017e-46
5.225000000000000000e+01	1.440634999999999911e-46
5.250000000000000000e+01	1.431890000000000024e-46
5.275000000000000000e+01	1.423289999999999910e-46
5.300000000000000000e+01	1.414755000000000016e-46
5.325000000000000000e+01	1.406384999999999976e-46
5.350000000000000000e+01	1.398030000000000047e-46
5.375000000000000000e+01	1.389779999999999919e-46
5.400000000000000000e+01	1.381604999999999955e-46
5.425000000000000000e+01	1.373520000000000071e-46
5.450000000000000000e+01	1.365420000000000077e-46
5.475000000000000000e+01	1.357430000000000050e-46
5.500000000000000000e+01	1.349529999999999909e-46
