2.000000000000000000e+01	2.032890000000000086e-43
2.025000000000000000e+01	1.822784999999999857e-43
2.050000000000000000e+01	1.635354999999999949e-43
2.075000000000000000e+01	1.466879999999999916e-43
2.100000000000000000e+01	1.316690000000000009e-43
2.125000000000000000e+01	1.182425000000000039e-43
2.150000000000000000e+01	1.062479999999999908e-43
2.175000000000000000e+01	9.552900000000000371e-44
2.200000000000000000e+01	8.591400000000000340e-44
2.225000000000000000e+01	7.730749999999999830e-44
2.250000000000000000e+01	6.960749999999999900e-44
2.275000000000000000e+01	6.272149999999999840e-44
2.300000000000000000e+01	5.656500000000000440e-44
2.325000000000000000e+01	5.102850000000000170e-44
2.350000000000000000e+01	4.606830000000000391e-44
2.375000000000000000e+01	4.160995000000000223e-44
2.400000000000000000e+01	3.761269999999999780e-44
2.425000000000000000e+01	3.400705000000000047e-44
2.450000000000000000e+01	3.077379999999999817e-44
2.475000000000000000e+01	2.787489999999999998e-44
2.500000000000000000e+01	2.526050000000000009e-44
2.525000000000000000e+01	2.290334999999999942e-44
2.550000000000000000e+01	2.078660000000000046e-44
2.575000000000000000e+01	1.888294999999999974e-44
2.600000000000000000e+01	1.716629999999999952e-44
2.625000000000000000e+01	1.561970000000000099e-44
2.650000000000000000e+01	1.422249999999999926e-44
2.675000000000000000e+01	1.295934999999999899e-44
2.700000000000000000e+01	1.182325000000000076e-44
2.725000000000000000e+01	1.079590000000000055e-44
2.750000000000000000e+01	9.867099999999999410e-45
2.775000000000000000e+01	9.026700000000000299e-45
2.800000000000000000e+01	8.265849999999999521e-45
2.825000000000000000e+01	7.578800000000000311e-45
2.850000000000000000e+01	6.955750000000000243e-45
2.875000000000000000e+01	6.390449999999999747e-45
2.900000000000000000e+01	5.876099999999999528e-45
2.925000000000000000e+01	5.408800000000000247e-45
2.950000000000000000e+01	4.985279999999999975e-45
2.975000000000000000e+01	4.598655000000000046e-45
3.000000000000000000e+01	4.247299999999999753e-45
3.025000000000000000e+01	3.927760000000000221e-45
3.050000000000000000e+01	3.635970000000000080e-45
3.075000000000000000e+01	3.369749999999999701e-45
3.100000000000000000e+01	3.126935000000000151e-45
3.125000000000000000e+01	2.905229999999999802e-45
3.150000000000000000e+01	2.702190000000000042e-45
3.175000000000000000e+01	2.516824999999999875e-45
3.200000000000000000e+01	2.347080000000000065e-45
3.225000000000000000e+01	2.191769999999999928e-45
3.250000000000000000e+01	2.050084999999999951e-45
3.275000000000000000e+01	1.920465000000000150e-45
3.300000000000000000e+01	1.800799999999999883e-45
3.325000000000000000e+01	1.691075000000000012e-45
3.350000000000000000e+01	1.590040000000000064e-45
3.375000000000000000e+01	1.496550000000000064e-45
3.400000000000000000e+01	1.410340000000000096e-45
3.425000000000000000e+01	1.330955000000000061e-45
3.450000000000000000e+01	1.257584999999999978e-45
3.475000000000000000e+01	1.189780000000000031e-45
3.500000000000000000e+01	1.127034999999999935e-45
3.525000000000000000e+01	1.068840000000000052e-45
3.550000000000000000e+01	1.014735000000000002e-45
3.575000000000000000e+01	9.640850000000000686e-46
3.600000000000000000e+01	9.168899999999999417e-46
3.625000000000000000e+01	8.731699999999999758e-46
3.650000000000000000e+01	8.323100000000000335e-46
3.675000000000000000e+01	7.942650000000000553e-46
3.700000000000000000e+01	7.586549999999999891e-46
3.725000000000000000e+01	7.255149999999999504e-46
3.750000000000000000e+01	6.942600000000000226e-46
3.775000000000000000e+01	6.650549999999999828e-46
3.800000000000000000e+01	6.376949999999999665e-46
3.825000000000000000e+01	6.119999999999999697e-46
3.850000000000000000e+01	5.879049999999999671e-46
3.875000000000000000e+01	5.653300000000000171e-46
3.900000000000000000e+01	5.440550000000000284e-46
3.925000000000000000e+01	5.241099999999999886e-46
3.950000000000000000e+01	5.052650000000000177e-46
3.975000000000000000e+01	4.874594999999999874e-46
4.000000000000000000e+01	4.706809999999999677e-46
4.025000000000000000e+01	4.552159999999999893e-46
4.050000000000000000e+01	4.409180000000000160e-46
4.075000000000000000e+01	4.275730000000000006e-46
4.100000000000000000e+01	4.145265000000000265e-46
4.125000000000000000e+01	4.021540000000000154e-46
4.150000000000000000e+01	3.905944999999999675e-46
4.175000000000000000e+01	3.798070000000000345e-46
4.200000000000000000e+01	3.699955000000000084e-46
4.225000000000000000e+01	3.611530000000000062e-46
4.250000000000000000e+01	3.530119999999999688e-46
4.275000000000000000e+01	3.465279999999999955e-46
4.300000000000000000e+01	3.422920000000000082e-46
4.325000000000000000e+01	3.398974999999999862e-46
4.350000000000000000e+01	3.404420000000000125e-46
4.375000000000000000e+01	3.441714999999999943e-46
4.400000000000000000e+01	3.529465000000000241e-46
4.425000000000000000e+01	3.674679999999999916e-46
4.450000000000000000e+01	3.966915000000000057e-46
4.475000000000000000e+01	4.550539999999999621e-46
4.500000000000000000e+01	5.840600000000000091e-46
4.525000000000000000e+01	8.222549999999999695e-46
4.550000000000000000e+01	1.387584999999999987e-45
4.575000000000000000e+01	3.151964999999999823e-45
4.600000000000000000e+01	9.833750000000000235e-45
4.625000000000000000e+01	3.166040000000000266e-45
4.650000000000000000e+01	1.273469999999999940e-45
4.675000000000000000e+01	7.222150000000000549e-46
4.700000000000000000e+01	4.888880000000000076e-46
4.725000000000000000e+01	3.667204999999999730e-46
4.750000000000000000e+01	3.065069999999999876e-46
4.775000000000000000e+01	2.727344999999999871e-46
4.800000000000000000e+01	2.514394999999999935e-46
4.825000000000000000e+01	2.373020000000000169e-46
4.850000000000000000e+01	2.276279999999999994e-46
4.875000000000000000e+01	2.206774999999999913e-46
4.900000000000000000e+01	2.155425000000000162e-46
4.925000000000000000e+01	2.111339999999999827e-46
4.950000000000000000e+01	2.069614999999999901e-46
4.975000000000000000e+01	2.038594999999999981e-46
5.000000000000000000e+01	2.015379999999999955e-46
5.025000000000000000e+01	1.993474999999999991e-46
5.050000000000000000e+01	1.972429999999999882e-46
5.075000000000000000e+01	1.952404999999999901e-46
5.100000000000000000e+01	1.932830000000000125e-46
5.125000000000000000e+01	1.914400000000000166e-46
5.150000000000000000e+01	1.896569999999999961e-46
5.175000000000000000e+01	1.879175000000000046e-46
5.200000000000000000e+01	1.862569999999999989e-46
5.225000000000000000e+01	1.846384999999999916e-46
5.250000000000000000e+01	1.830780000000000099e-46
5.275000000000000000e+01	1.815864999999999921e-46
5.300000000000000000e+01	1.801390000000000005e-46
5.325000000000000000e+01	1.787395000000000125e-46
5.350000000000000000e+01	1.773915000000000087e-46
5.375000000000000000e+01	1.760560000000000128e-46
5.400000000000000000e+01	1.747699999999999927e-46
5.425000000000000000e+01	1.735084999999999911e-46
5.450000000000000000e+01	1.722774999999999940e-46
5.475000000000000000e+01	1.710774999999999984e-46
5.500000000000000000e+01	1.699029999999999962e-46
5.525000000000000000e+01	1.687650000000000038e-46
5.550000000000000000e+01	1.676299999999999946e-46
5.575000000000000000e+01	1.665150000000000097e-46
5.600000000000000000e+01	1.654170000000000074e-46
5.625000000000000000e+01	1.643255000000000076e-46
5.650000000000000000e+01	1.632480000000000073e-46
5.675000000000000000e+01	1.621805000000000094e-46
5.700000000000000000e+01	1.611269999999999915e-46
5.725000000000000000e+01	1.600839999999999927e-46
5.750000000000000000e+01	1.590619999999999930e-46
5.775000000000000000e+01	1.580249999999999995e-46
5.800000000000000000e+01	1.570009999999999916e-46
5.825000000000000000e+01	1.559679999999999951e-46
5.850000000000000000e+01	1.549429999999999928e-46
5.875000000000000000e+01	1.539540000000000030e-46
5.900000000000000000e+01	1.529730000000000074e-46
5.925000000000000000e+01	1.519944999999999977e-46
5.950000000000000000e+01	1.510760000000000024e-46
5.975000000000000000e+01	1.500874999999999904e-46
6.000000000000000000e+01	1.491225000000000024e-46
6.025000000000000000e+01	1.481774999999999998e-46
6.050000000000000000e+01	1.472364999999999943e-46
6.075000000000000000e+01	1.463214999999999988e-46
6.100000000000000000e+01	1.454060000000000062e-46
6.125000000000000000e+01	1.445065000000000019e-46
6.150000000000000000e+01	1.436144999999999944e-46
6.175000000000000000e+01	1.427375000000000003e-46
6.200000000000000000e+01	1.418615000000000006e-46
6.225000000000000000e+01	1.410095000000000028e-46
6.250000000000000000e+01	1.401500000000000080e-46
6.275000000000000000e+01	1.393174999999999983e-46
6.300000000000000000e+01	1.384914999999999911e-46
6.325000000000000000e+01	1.376634999999999951e-46
6.350000000000000000e+01	1.368529999999999985e-46
6.375000000000000000e+01	1.360474999999999933e-46
6.400000000000000000e+01	1.352619999999999929e-46
6.425000000000000000e+01	1.344850000000000033e-46
6.450000000000000000e+01	1.337189999999999910e-46
6.475000000000000000e+01	1.329630000000000006e-46
6.500000000000000000e+01	1.322104999999999906e-46
6.525000000000000000e+01	1.314689999999999969e-46
6.550000000000000000e+01	1.307350000000000000e-46
6.575000000000000000e+01	1.300029999999999920e-46
6.600000000000000000e+01	1.292729999999999923e-46
6.625000000000000000e+01	1.285615000000000057e-46
6.650000000000000000e+01	1.278455000000000054e-46
6.675000000000000000e+01	1.271444999999999990e-46
6.700000000000000000e+01	1.264525000000000006e-46
6.725000000000000000e+01	1.257749999999999988e-46
6.750000000000000000e+01	1.251019999999999913e-46
6.775000000000000000e+01	1.244269999999999950e-46
6.800000000000000000e+01	1.237570000000000096e-46
6.825000000000000000e+01	1.231085000000000012e-46
6.850000000000000000e+01	1.224589999999999983e-46
6.875000000000000000e+01	1.218180000000000063e-46
6.900000000000000000e+01	1.211734999999999949e-46
6.925000000000000000e+01	1.205444999999999941e-46
6.950000000000000000e+01	1.199224999999999930e-46
6.975000000000000000e+01	1.193055000000000028e-46
7.000000000000000000e+01	1.186814999999999934e-46
7.025000000000000000e+01	1.180635000000000088e-46
7.050000000000000000e+01	1.174660000000000067e-46
7.075000000000000000e+01	1.168744999999999905e-46
7.100000000000000000e+01	1.162859999999999965e-46
7.125000000000000000e+01	1.157035000000000077e-46
7.150000000000000000e+01	1.151349999999999990e-46
7.175000000000000000e+01	1.145680000000000013e-46
7.200000000000000000e+01	1.140050000000000007e-46
7.225000000000000000e+01	1.134529999999999969e-46
7.250000000000000000e+01	1.128969999999999960e-46
7.275000000000000000e+01	1.123460000000000061e-46
7.300000000000000000e+01	1.118010000000000020e-46
7.325000000000000000e+01	1.112669999999999947e-46
7.350000000000000000e+01	1.107459999999999925e-46
7.375000000000000000e+01	1.102125000000000019e-46
7.400000000000000000e+01	1.096854999999999943e-46
7.425000000000000000e+01	1.091774999999999972e-46
7.450000000000000000e+01	1.086750000000000081e-46
7.475000000000000000e+01	1.081750000000000051e-46
7.500000000000000000e+01	1.076829999999999962e-46
7.525000000000000000e+01	1.072015000000000064e-46
